job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
891,w0,delay_58,583.040000,2,87.000000,1,COMPLETED_SUCCESSFULLY,24672.860000,58.000000,24730.860000,24089.820000,24147.820000,416.341724,45-46,-1.000000,""
896,w0,delay_40,585.130000,2,60.000000,1,COMPLETED_SUCCESSFULLY,24697.860000,40.000000,24737.860000,24112.730000,24152.730000,603.818250,37 47,-1.000000,""
898,w0,delay_25,586.100000,2,38.000000,1,COMPLETED_SUCCESSFULLY,24714.860000,25.000000,24739.860000,24128.760000,24153.760000,966.150400,20-21,-1.000000,""
899,w0,delay_25,586.850000,2,38.000000,1,COMPLETED_SUCCESSFULLY,24714.860000,25.000000,24739.860000,24128.010000,24153.010000,966.120400,22-23,-1.000000,""
894,w0,ph_43,584.190000,3,65.000000,1,COMPLETED_SUCCESSFULLY,24697.860000,43.000000,24740.860000,24113.670000,24156.670000,561.783023,18-19 28,-1.000000,""
897,w0,delay_57,585.220000,2,86.000000,1,COMPLETED_SUCCESSFULLY,24712.860000,57.000000,24769.860000,24127.640000,24184.640000,424.291930,29-30,-1.000000,""
901,w0,delay_58,588.140000,1,87.000000,1,COMPLETED_SUCCESSFULLY,24737.860000,58.000000,24795.860000,24149.720000,24207.720000,417.374483,47,-1.000000,""
892,w0,delay_121,583.580000,8,182.000000,1,COMPLETED_SUCCESSFULLY,24697.860000,121.000000,24818.860000,24114.280000,24235.280000,200.291570,0-7,-1.000000,""
890,w0,delay_148,582.870000,12,222.000000,1,COMPLETED_SUCCESSFULLY,24672.860000,148.000000,24820.860000,24089.990000,24237.990000,163.770203,32-36 38-44,-1.000000,""
893,w0,delay_146,583.610000,10,219.000000,1,COMPLETED_SUCCESSFULLY,24697.860000,146.000000,24843.860000,24114.250000,24260.250000,166.166096,8-17,-1.000000,""
900,w0,ph_177,587.010000,8,266.000000,1,COMPLETED_SUCCESSFULLY,24737.860000,177.000000,24914.860000,24150.850000,24327.850000,137.445480,24-27 31 37 45-46,-1.000000,""
904,w0,delay_24,590.650000,4,36.000000,1,COMPLETED_SUCCESSFULLY,24914.860000,24.000000,24938.860000,24324.210000,24348.210000,1014.508750,44-47,-1.000000,""
902,w0,delay_139,589.290000,12,209.000000,1,COMPLETED_SUCCESSFULLY,24818.860000,139.000000,24957.860000,24229.570000,24368.570000,175.313453,0-7 18-21,-1.000000,""
907,w0,delay_10,591.150000,1,15.000000,1,COMPLETED_SUCCESSFULLY,24957.860000,10.000000,24967.860000,24366.710000,24376.710000,2437.671000,2,-1.000000,""
905,w0,delay_40,590.700000,4,60.000000,1,COMPLETED_SUCCESSFULLY,24938.860000,40.000000,24978.860000,24348.160000,24388.160000,609.704000,44-47,-1.000000,""
910,w0,delay_23,591.550000,4,35.000000,1,COMPLETED_SUCCESSFULLY,24967.860000,23.000000,24990.860000,24376.310000,24399.310000,1060.839565,2 19-21,-1.000000,""
906,w0,ph_39,590.710000,2,59.000000,1,COMPLETED_SUCCESSFULLY,24957.860000,39.000000,24996.860000,24367.150000,24406.150000,625.798718,0-1,-1.000000,""
909,w0,delay_40,591.400000,3,60.000000,1,COMPLETED_SUCCESSFULLY,24957.860000,40.000000,24997.860000,24366.460000,24406.460000,610.161500,6-7 18,-1.000000,""
911,w0,delay_27,592.060000,4,41.000000,1,COMPLETED_SUCCESSFULLY,24978.860000,27.000000,25005.860000,24386.800000,24413.800000,904.214815,44-47,-1.000000,""
908,w0,delay_49,591.320000,3,74.000000,1,COMPLETED_SUCCESSFULLY,24957.860000,49.000000,25006.860000,24366.540000,24415.540000,498.276327,3-5,-1.000000,""
903,w0,delay_245,590.130000,32,368.000000,1,COMPLETED_SUCCESSFULLY,24914.860000,245.000000,25159.860000,24324.730000,24569.730000,100.284612,8-17 22-43,-1.000000,""
914,w0,delay_21,594.120000,1,32.000000,1,COMPLETED_SUCCESSFULLY,25159.860000,21.000000,25180.860000,24565.740000,24586.740000,1170.797143,32,-1.000000,""
913,w0,delay_22,592.960000,4,33.000000,1,COMPLETED_SUCCESSFULLY,25159.860000,22.000000,25181.860000,24566.900000,24588.900000,1117.677273,28-31,-1.000000,""
912,w0,ph_145,592.370000,28,218.000000,1,COMPLETED_SUCCESSFULLY,25159.860000,145.000000,25304.860000,24567.490000,24712.490000,170.430966,0-27,-1.000000,""
916,w0,delay_16,594.470000,4,24.000000,1,COMPLETED_SUCCESSFULLY,25304.860000,16.000000,25320.860000,24710.390000,24726.390000,1545.399375,32-35,-1.000000,""
917,w0,delay_167,594.500000,16,251.000000,1,COMPLETED_SUCCESSFULLY,25320.860000,167.000000,25487.860000,24726.360000,24893.360000,149.062036,32-47,-1.000000,""
918,w0,ph_33,594.710000,3,50.000000,1,COMPLETED_SUCCESSFULLY,25487.860000,33.000000,25520.860000,24893.150000,24926.150000,755.337879,32-34,-1.000000,""
919,w0,delay_36,595.690000,1,54.000000,1,COMPLETED_SUCCESSFULLY,25487.860000,36.000000,25523.860000,24892.170000,24928.170000,692.449167,35,-1.000000,""
915,w0,delay_244,594.170000,32,366.000000,1,COMPLETED_SUCCESSFULLY,25304.860000,244.000000,25548.860000,24710.690000,24954.690000,102.273320,0-31,-1.000000,""
921,w0,delay_32,596.810000,3,48.000000,1,COMPLETED_SUCCESSFULLY,25548.860000,32.000000,25580.860000,24952.050000,24984.050000,780.751563,28-30,-1.000000,""
923,w0,delay_20,597.410000,2,30.000000,1,COMPLETED_SUCCESSFULLY,25580.860000,20.000000,25600.860000,24983.450000,25003.450000,1250.172500,28-29,-1.000000,""
924,w0,ph_14,598.370000,4,21.000000,1,COMPLETED_SUCCESSFULLY,25600.860000,14.000000,25614.860000,25002.490000,25016.490000,1786.892143,28-30 47,-1.000000,""
925,w0,delay_55,598.520000,3,83.000000,1,COMPLETED_SUCCESSFULLY,25614.860000,55.000000,25669.860000,25016.340000,25071.340000,455.842545,28-30,-1.000000,""
922,w0,delay_173,597.070000,16,260.000000,1,COMPLETED_SUCCESSFULLY,25548.860000,173.000000,25721.860000,24951.790000,25124.790000,145.230000,31-46,-1.000000,""
926,w0,delay_59,598.900000,4,89.000000,1,COMPLETED_SUCCESSFULLY,25669.860000,59.000000,25728.860000,25070.960000,25129.960000,425.931525,28-30 47,-1.000000,""
927,w0,delay_36,599.060000,4,54.000000,1,COMPLETED_SUCCESSFULLY,25721.860000,36.000000,25757.860000,25122.800000,25158.800000,698.855556,31-34,-1.000000,""
928,w0,delay_52,599.760000,2,78.000000,1,COMPLETED_SUCCESSFULLY,25721.860000,52.000000,25773.860000,25122.100000,25174.100000,484.117308,35-36,-1.000000,""
929,w0,delay_81,600.260000,10,122.000000,1,COMPLETED_SUCCESSFULLY,25721.860000,81.000000,25802.860000,25121.600000,25202.600000,311.143210,37-46,-1.000000,""
920,w0,delay_267,596.430000,28,401.000000,1,COMPLETED_SUCCESSFULLY,25548.860000,267.000000,25815.860000,24952.430000,25219.430000,94.454794,0-27,-1.000000,""
931,w0,delay_16,600.830000,1,24.000000,1,COMPLETED_SUCCESSFULLY,25815.860000,16.000000,25831.860000,25215.030000,25231.030000,1576.939375,36,-1.000000,""
930,w0,ph_260,600.300000,36,390.000000,1,COMPLETED_SUCCESSFULLY,25815.860000,260.000000,26075.860000,25215.560000,25475.560000,97.982923,0-35,-1.000000,""
933,w0,delay_18,601.380000,2,27.000000,1,COMPLETED_SUCCESSFULLY,26075.860000,18.000000,26093.860000,25474.480000,25492.480000,1416.248889,16-17,-1.000000,""
934,w0,delay_30,601.450000,3,45.000000,1,COMPLETED_SUCCESSFULLY,26075.860000,30.000000,26105.860000,25474.410000,25504.410000,850.147000,18-20,-1.000000,""
932,w0,delay_99,600.890000,16,149.000000,1,COMPLETED_SUCCESSFULLY,26075.860000,99.000000,26174.860000,25474.970000,25573.970000,258.322929,0-15,-1.000000,""
935,w0,delay_130,601.680000,12,195.000000,1,COMPLETED_SUCCESSFULLY,26075.860000,130.000000,26205.860000,25474.180000,25604.180000,196.955231,21-32,-1.000000,""
936,w0,ph_135,602.950000,10,203.000000,1,COMPLETED_SUCCESSFULLY,26075.860000,135.000000,26210.860000,25472.910000,25607.910000,189.688222,33-42,-1.000000,""
937,w0,delay_127,603.310000,16,191.000000,1,COMPLETED_SUCCESSFULLY,26174.860000,127.000000,26301.860000,25571.550000,25698.550000,202.350787,0-15,-1.000000,""
939,w0,delay_26,603.620000,4,39.000000,1,COMPLETED_SUCCESSFULLY,26301.860000,26.000000,26327.860000,25698.240000,25724.240000,989.393846,36-39,-1.000000,""
940,w0,delay_32,603.630000,2,48.000000,1,COMPLETED_SUCCESSFULLY,26301.860000,32.000000,26333.860000,25698.230000,25730.230000,804.069688,40-41,-1.000000,""
938,w0,delay_258,603.590000,36,387.000000,1,COMPLETED_SUCCESSFULLY,26301.860000,258.000000,26559.860000,25698.270000,25956.270000,100.605698,0-35,-1.000000,""
945,w0,delay_43,604.130000,2,65.000000,1,COMPLETED_SUCCESSFULLY,26559.860000,43.000000,26602.860000,25955.730000,25998.730000,604.621628,39-40,-1.000000,""
943,w0,delay_45,603.910000,4,68.000000,1,COMPLETED_SUCCESSFULLY,26559.860000,45.000000,26604.860000,25955.950000,26000.950000,577.798889,19-22,-1.000000,""
942,w0,ph_48,603.910000,3,72.000000,1,COMPLETED_SUCCESSFULLY,26559.860000,48.000000,26607.860000,25955.950000,26003.950000,541.748958,16-18,-1.000000,""
947,w0,delay_14,605.280000,2,21.000000,1,COMPLETED_SUCCESSFULLY,26607.860000,14.000000,26621.860000,26002.580000,26016.580000,1858.327143,16-17,-1.000000,""
946,w0,delay_96,605.000000,12,144.000000,1,COMPLETED_SUCCESSFULLY,26604.860000,96.000000,26700.860000,25999.860000,26095.860000,271.831875,19-22 39-46,-1.000000,""
941,w0,delay_156,603.900000,16,234.000000,1,COMPLETED_SUCCESSFULLY,26559.860000,156.000000,26715.860000,25955.960000,26111.960000,167.384359,0-15,-1.000000,""
944,w0,delay_166,604.010000,16,249.000000,1,COMPLETED_SUCCESSFULLY,26559.860000,166.000000,26725.860000,25955.850000,26121.850000,157.360542,23-38,-1.000000,""
949,w0,delay_13,605.650000,2,20.000000,1,COMPLETED_SUCCESSFULLY,26715.860000,13.000000,26728.860000,26110.210000,26123.210000,2009.477692,0-1,-1.000000,""
948,w0,ph_94,605.400000,16,141.000000,1,COMPLETED_SUCCESSFULLY,26700.860000,94.000000,26794.860000,26095.460000,26189.460000,278.611277,16-22 39-47,-1.000000,""
953,w0,delay_13,606.520000,2,20.000000,1,COMPLETED_SUCCESSFULLY,26794.860000,13.000000,26807.860000,26188.340000,26201.340000,2015.487692,21-22,-1.000000,""
951,w0,delay_19,605.870000,1,17.000000,0,COMPLETED_WALLTIME_REACHED,26794.860000,17.000000,26811.860000,26188.990000,26205.990000,1541.528824,16,-1.000000,""
955,w0,delay_17,606.810000,1,26.000000,1,COMPLETED_SUCCESSFULLY,26794.860000,17.000000,26811.860000,26188.050000,26205.050000,1541.473529,41,-1.000000,""
954,w0,ph_22,606.710000,2,33.000000,1,COMPLETED_SUCCESSFULLY,26794.860000,22.000000,26816.860000,26188.150000,26210.150000,1191.370455,39-40,-1.000000,""
956,w0,delay_25,607.270000,4,38.000000,1,COMPLETED_SUCCESSFULLY,26794.860000,25.000000,26819.860000,26187.590000,26212.590000,1048.503600,42-45,-1.000000,""
952,w0,delay_33,605.950000,4,50.000000,1,COMPLETED_SUCCESSFULLY,26794.860000,33.000000,26827.860000,26188.910000,26221.910000,794.603333,17-20,-1.000000,""
957,w0,delay_43,607.280000,1,65.000000,1,COMPLETED_SUCCESSFULLY,26794.860000,43.000000,26837.860000,26187.580000,26230.580000,610.013488,46,-1.000000,""
958,w0,delay_30,607.360000,3,45.000000,1,COMPLETED_SUCCESSFULLY,26807.860000,30.000000,26837.860000,26200.500000,26230.500000,874.350000,21-22 47,-1.000000,""
960,w0,ph_52,607.970000,1,78.000000,1,COMPLETED_SUCCESSFULLY,26827.860000,52.000000,26879.860000,26219.890000,26271.890000,505.228654,17,-1.000000,""
959,w0,delay_92,607.840000,8,138.000000,1,COMPLETED_SUCCESSFULLY,26819.860000,92.000000,26911.860000,26212.020000,26304.020000,285.913261,16 39-45,-1.000000,""
950,w0,delay_188,605.660000,32,282.000000,1,COMPLETED_SUCCESSFULLY,26728.860000,188.000000,26916.860000,26123.200000,26311.200000,139.953191,0-15 23-38,-1.000000,""
962,w0,delay_10,608.130000,2,15.000000,1,COMPLETED_SUCCESSFULLY,26911.860000,10.000000,26921.860000,26303.730000,26313.730000,2631.373000,44-45,-1.000000,""
967,w0,delay_26,608.720000,2,39.000000,1,COMPLETED_SUCCESSFULLY,26916.860000,26.000000,26942.860000,26308.140000,26334.140000,1012.851538,31-32,-1.000000,""
969,w0,delay_30,609.030000,3,45.000000,1,COMPLETED_SUCCESSFULLY,26916.860000,30.000000,26946.860000,26307.830000,26337.830000,877.927667,36-38,-1.000000,""
966,w0,ph_38,608.710000,3,57.000000,1,COMPLETED_SUCCESSFULLY,26916.860000,38.000000,26954.860000,26308.150000,26346.150000,693.319737,28-30,-1.000000,""
968,w0,delay_44,608.960000,3,66.000000,1,COMPLETED_SUCCESSFULLY,26916.860000,44.000000,26960.860000,26307.900000,26351.900000,598.906818,33-35,-1.000000,""
961,w0,delay_61,608.010000,12,92.000000,1,COMPLETED_SUCCESSFULLY,26911.860000,61.000000,26972.860000,26303.850000,26364.850000,432.210656,16-22 39-43,-1.000000,""
964,w0,delay_58,608.550000,3,87.000000,1,COMPLETED_SUCCESSFULLY,26916.860000,58.000000,26974.860000,26308.310000,26366.310000,454.591552,10-12,-1.000000,""
972,w0,ph_11,609.740000,2,17.000000,1,COMPLETED_SUCCESSFULLY,26972.860000,11.000000,26983.860000,26363.120000,26374.120000,2397.647273,41-42,-1.000000,""
965,w0,delay_76,608.570000,8,114.000000,1,COMPLETED_SUCCESSFULLY,26916.860000,76.000000,26992.860000,26308.290000,26384.290000,347.161711,13-15 23-27,-1.000000,""
970,w0,delay_68,609.150000,10,102.000000,1,COMPLETED_SUCCESSFULLY,26954.860000,68.000000,27022.860000,26345.710000,26413.710000,388.436912,28-32 36-38 44-45,-1.000000,""
963,w0,delay_107,608.440000,10,161.000000,1,COMPLETED_SUCCESSFULLY,26916.860000,107.000000,27023.860000,26308.420000,26415.420000,246.873084,0-9,-1.000000,""
976,w0,delay_12,611.810000,1,18.000000,1,COMPLETED_SUCCESSFULLY,27022.860000,12.000000,27034.860000,26411.050000,26423.050000,2201.920833,47,-1.000000,""
975,w0,delay_30,611.670000,3,45.000000,1,COMPLETED_SUCCESSFULLY,27022.860000,30.000000,27052.860000,26411.190000,26441.190000,881.373000,44-46,-1.000000,""
971,w0,delay_118,609.370000,12,106.000000,0,COMPLETED_WALLTIME_REACHED,26972.860000,106.000000,27078.860000,26363.490000,26469.490000,249.712170,16-22 33-35 39-40,-1.000000,""
977,w0,delay_73,611.860000,10,110.000000,1,COMPLETED_SUCCESSFULLY,27023.860000,73.000000,27096.860000,26412.000000,26485.000000,362.808219,0-9,-1.000000,""
978,w0,ph_52,611.900000,4,78.000000,1,COMPLETED_SUCCESSFULLY,27052.860000,52.000000,27104.860000,26440.960000,26492.960000,509.480000,44-47,-1.000000,""
979,w0,delay_33,612.260000,1,50.000000,1,COMPLETED_SUCCESSFULLY,27078.860000,33.000000,27111.860000,26466.600000,26499.600000,803.018182,16,-1.000000,""
981,w0,delay_33,613.520000,1,50.000000,1,COMPLETED_SUCCESSFULLY,27078.860000,33.000000,27111.860000,26465.340000,26498.340000,802.980000,19,-1.000000,""
980,w0,delay_51,612.720000,2,77.000000,1,COMPLETED_SUCCESSFULLY,27078.860000,51.000000,27129.860000,26466.140000,26517.140000,519.943922,17-18,-1.000000,""
983,w0,delay_56,615.160000,1,84.000000,1,COMPLETED_SUCCESSFULLY,27078.860000,56.000000,27134.860000,26463.700000,26519.700000,473.566071,33,-1.000000,""
982,w0,delay_60,614.530000,3,90.000000,1,COMPLETED_SUCCESSFULLY,27078.860000,60.000000,27138.860000,26464.330000,26524.330000,442.072167,20-22,-1.000000,""
973,w0,delay_152,609.900000,12,228.000000,1,COMPLETED_SUCCESSFULLY,26992.860000,152.000000,27144.860000,26382.960000,26534.960000,174.572105,10-15 23-27 41,-1.000000,""
974,w0,delay_127,611.150000,10,191.000000,1,COMPLETED_SUCCESSFULLY,27022.860000,127.000000,27149.860000,26411.710000,26538.710000,208.966220,28-32 36-38 42-43,-1.000000,""
985,w0,delay_46,615.570000,2,69.000000,1,COMPLETED_SUCCESSFULLY,27138.860000,46.000000,27184.860000,26523.290000,26569.290000,577.593261,46-47,-1.000000,""
988,w0,delay_45,616.790000,2,68.000000,1,COMPLETED_SUCCESSFULLY,27149.860000,45.000000,27194.860000,26533.070000,26578.070000,590.623778,42-43,-1.000000,""
987,w0,delay_54,616.010000,4,81.000000,1,COMPLETED_SUCCESSFULLY,27149.860000,54.000000,27203.860000,26533.850000,26587.850000,492.367593,36-38 41,-1.000000,""
989,w0,delay_32,616.940000,4,48.000000,1,COMPLETED_SUCCESSFULLY,27194.860000,32.000000,27226.860000,26577.920000,26609.920000,831.560000,42-43 46-47,-1.000000,""
984,w0,ph_145,615.300000,24,218.000000,1,COMPLETED_SUCCESSFULLY,27138.860000,145.000000,27283.860000,26523.560000,26668.560000,183.921103,0-9 16-22 33-35 39-40 44-45,-1.000000,""
986,w0,delay_155,615.640000,16,233.000000,1,COMPLETED_SUCCESSFULLY,27149.860000,155.000000,27304.860000,26534.220000,26689.220000,172.188516,10-15 23-32,-1.000000,""
